year,statefip,age,Male,White,Black,Asian,Hispanic,HSGrad,CollegeGrad,Married,inctot,IncomeReal,CPI,EmployerIns,Medicaid,Medicare,state
2009,missouri,34.133556,.48788613,.83646274,.11811024,.016959418,.040278617,.81109327,.22709003,.54702574,31706.84766881029,38247.102,82.900002,.2843731,.14021805,.17001608,missouri
2010,missouri,33.480556,.49247801,.83792222,.12489355,.013057054,.039171159,.79749238,.19528875,.52317631,31972.04027355623,37971.547,84.199997,.27817202,.16718705,.15691489,missouri
2011,missouri,34.823223,.48866421,.83149511,.11979166,.021139706,.043811273,.80996758,.22893031,.53970826,33039.71231766613,38020.383,86.900002,.2800245,.14981617,.16936791,missouri
2012,missouri,34.154903,.4859477,.82320261,.11535948,.021241831,.034640525,.82515335,.25985977,.52892202,33990.94609991235,38321.25,88.699997,.2748366,.15196079,.17966697,missouri
2013,missouri,34.5359,.49223804,.82470894,.11513583,.019081501,.039133247,.82173538,.2620275,.52190721,35569.41494845361,39521.57,90,.28654593,.14359638,.17955327,missouri
2014,missouri,35.908161,.48447999,.84384,.11136,.01248,.039039999,.84115672,.24895222,.53143334,35012.40821458508,38306.793,91.400002,.28704,.1504,.21332775,missouri
2015,missouri,36.350517,.48048601,.83063328,.12371134,.015463918,.048969071,.84611744,.28219697,.52935606,38273.13020833334,41782.895,91.599998,.2919735,.15684831,.19176136,missouri
2016,missouri,36.247948,.47208539,.83128077,.12766831,.016830871,.061165847,.8373462,.2835741,.52434456,39783.62867843766,42916.539,92.699997,.29679802,.13669951,.1894061,missouri
2017,missouri,35.67131,.47393554,.82888979,.10505372,.031834461,.053720653,.82891947,.26694915,.54555082,38275.2123940678,40417.332,94.699997,.27218464,.17031437,.21027543,missouri
2018,missouri,37.205784,.48533109,.82523054,.11860855,.020536462,.05909472,.84058762,.28237215,.53862894,41712.16267682263,43002.23,97,.29337803,.14836547,.218716,missouri
2019,missouri,36.950909,.48413035,.81675833,.1294964,.016081253,.066440962,.84725273,.30879122,.53791207,42835.81373626374,43356.086,98.800003,.30088869,.15329087,.21923077,missouri
2020,missouri,38.2691,.49159059,.83181161,.12590101,.019221528,.053820278,.8613497,.30184048,.54049081,43514.00613496933,43514.008,100,.30081692,.13407016,.23680982,missouri
2021,missouri,38.403709,.48365724,.83524734,.1020318,.027826855,.068021201,.8613469,.29202038,.52801359,46080.67289190719,44012.105,104.7,.29681978,.12588339,.23712507,missouri
2022,missouri,37.274216,.49087507,.8568086,.080954611,.024801124,.07112775,.85523117,.29318735,.55109489,45658.20194647202,40405.488,113,.29059428,.13730085,.22384427,missouri
2023,missouri,36.603851,.47627574,.83213967,.12220233,.011190689,.072068043,.86713696,.29512051,.53380364,51014.60141093475,43342.906,117.7,.27797672,.17249104,.2122281,missouri
2024,missouri,37.236549,.47918782,.81573606,.13756345,.017766498,.055837564,.85984355,.29595828,.50521511,53161.26792698826,43862.434,121.2,.28730965,.17142858,.21512386,missouri
1963,montana,43.169014,.5,.97183096,0,0,,,,.64492756,2655.896103896104,22507.594,11.8,,,,montana
1964,montana,43.706665,.49333334,1,0,0,,.48666668,.059999999,.68243241,3463.56,28863,12,,,,montana
1965,montana,40.580154,.48854962,1,0,0,,.5648855,.038167939,.60799998,2466.435114503817,20216.682,12.2,,,,montana
1966,montana,39.430084,.51271188,.98305082,0,0,,.52330506,.042372882,.70109892,2737.705508474576,21901.645,12.5,,,,montana
1967,montana,38.578949,.46842104,.9894737,0,0,,.52105266,.057894737,.71823204,3216.873684210526,24937.006,12.9,,,,montana
1977,montana,32.357864,.51108873,.97278225,.0025201612,0,.016243655,.64131147,.12,.65410501,6139.118032786885,26235.547,23.4,,,,montana
1978,montana,32.242504,.50604945,.92793268,.0015781168,0,.019007392,.64211977,.11149346,.66477674,6501.084652443221,25797.955,25.200001,,,,montana
1979,montana,30.934254,.49779007,.91104972,0,0,.013873474,.68334579,.13144137,.65769231,7362.384615384615,26294.23,28,,,,montana
1980,montana,32.548088,.50060362,.93038231,.0024144868,0,.02634779,.70644647,.13638785,.61267978,8606.240277037827,27063.648,31.799999,.23943663,.059959758,.1342568,montana
1981,montana,31.767118,.49528494,.94259942,.00082000822,0,.016460905,.74890828,.16102619,.62936682,9791.510917030568,27896.043,35.099998,.27511275,.052890528,.13591704,montana
1982,montana,32.04744,.49318931,.91592294,0,0,.0099431816,.7420786,.16159695,.64131814,10591.65272496831,28395.852,37.299999,.25504932,.048379522,.14512041,montana
1983,montana,32.295551,.49742389,.91990632,.0018735363,0,.012741859,.74087816,.16512059,.63512677,10072.20160791589,26161.563,38.5,.22388759,.046838406,.14718615,montana
1984,montana,31.855782,.51065761,.93922901,.0022675737,0,.015027323,.74819279,.15481928,.61686748,10560.69397590361,26270.383,40.200001,.23990929,.053514738,.13433735,montana
1985,montana,32.069813,.48518333,.92918134,.00050226017,0,.013636364,.74121624,.16081081,.63243246,11834.68716216216,28448.768,41.599998,.24811652,.056253139,.13716216,montana
1986,montana,31.83943,.4807601,.93634206,.00095011876,0,.015759312,.77137303,.17098446,.62823832,12561.76424870466,29626.801,42.400002,.24228029,.058432303,.15220207,montana
1987,montana,33.226963,.49369544,.92143548,.0033947623,0,.016512871,.78286463,.18705036,.63832569,13038.89928057554,29701.363,43.900002,.23666343,.075169735,.16612165,montana
1988,montana,33.877037,.48691359,.92197531,.0044444446,0,.028656127,.75049245,.17202888,.58765596,12834.80761654629,28084.918,45.700001,.24641976,.090864196,.1661195,montana
1989,montana,33.963058,.49595141,.93269229,0,0,.022854241,.77755374,.17809139,.61021507,13797.87567204301,28805.586,47.900002,.25050607,.085526317,.1626344,montana
1990,montana,33.579411,.49803922,.9254902,.0039215689,0,.013759213,.80000001,.1868421,.6118421,14858.65855263158,29423.086,50.5,.24901961,.081862748,.16513158,montana
1991,montana,33.830013,.49150074,.91743565,.0033997085,0,.012689116,.7844156,.17402597,.62077922,14697.09545454546,27941.246,52.599998,.25546381,.12093249,.16688311,montana
1992,montana,34.795162,.49032259,.93064517,.0021505377,0,.01775148,.78586572,.1696113,.6261484,16025.60918727915,29567.545,54.200001,.25913978,.095161289,.17879859,montana
1993,montana,34.068607,.49428275,.91995841,.0067567569,0,.033315983,.80374479,.18169209,.6026352,17168.69001386963,30768.262,55.799999,.25363827,.12058212,.17545076,montana
1994,montana,34.95052,.49635416,.92500001,.0062500001,0,.01521511,.79419887,.20649171,.59254146,17626.09875690608,30761.08,57.299999,.26249999,.11354167,.18853591,montana
1995,montana,36.528191,.48457447,.92606384,.004255319,0,.0112,.77952218,.18907849,.59863484,17236.34197952219,29263.738,58.900002,.26542553,.11702128,.19726962,montana
1996,montana,36.71236,.49912128,.9103691,.0035149385,0,.024174528,.79658502,.18634002,.58500373,18817.5412026726,31052.049,60.599998,.26889279,.15700059,.20712695,montana
1997,montana,34.348785,.48784626,.91237986,.0011305823,0,.026780628,.81414598,.21143717,.57486832,19438.93604213695,31353.123,62,.27529678,.18315433,.18133935,montana
1998,montana,34.541668,.48500001,.92500001,.0022222223,0,.032094594,.81725144,.19883041,.56798244,19765.63157894737,31374.018,63,.2711111,.094444446,.17397662,montana
1999,montana,34.232086,.48502675,.90802139,.0021390375,0,.02699784,.81019831,.19971672,.56586403,19854.40651558074,30829.822,64.400002,.27219251,.10160428,.16288953,montana
2000,montana,35.619076,.49364161,.9219653,.0011560693,0,.02900232,.8271237,.19895679,.58345753,20685.60283159464,31106.17,66.5,.27803469,.095953755,.17809241,montana
2001,montana,33.223251,.49957877,.91996628,.0025273799,0,.024503591,.81267685,.18958688,.57272214,21843.33050367855,31934.693,68.400002,.25905645,.12047178,.1533673,montana
2002,montana,33.751209,.50021976,.93010992,.0013186813,0,.030905077,.79776603,.19576719,.57319224,21533.57436801881,30983.561,69.5,.25318682,.11208791,.16225749,montana
2003,montana,34.532589,.51116073,.89419645,.0035714286,.0044642859,.042857144,.81630242,.20909628,.56940341,22817.59952746604,32092.264,71.099998,.24553572,.13348214,.17306556,montana
2004,montana,34.821697,.5051887,.89575469,.0023584906,.0018867925,.038679246,.83697689,.21986258,.56402248,23667.71018113679,32421.521,73,.25094339,.14669812,.1561524,montana
2005,montana,35.01992,.49750996,.89840639,.0019920319,.00099601597,.038844623,.82546866,.2133161,.55203623,23074.6160310278,30602.938,75.400002,.25996014,.14243028,.16483517,montana
2006,montana,35.648193,.48551092,.8891713,.0015251653,.0025419421,.033045247,.82541806,.2173913,.56989968,25519.51705685619,32759.328,77.900002,.24707676,.12048806,.1819398,montana
2007,montana,34.266869,.49162862,.87823439,.0050735669,.0076103499,.034500252,.83849257,.24764468,.53364736,27267.81022880215,34042.211,80.099998,.27042112,.13242009,.15074024,montana
2008,montana,35.516453,.47929937,.8933121,.0047770701,.010084926,.035031848,.8477366,.22290809,.54252398,29608.02331961591,35586.566,83.199997,.279724,.15180467,.16666667,montana
2009,montana,35.78788,.49883449,.86655009,.0023310024,.0046620048,.034965035,.84744471,.25629291,.56826848,30997.12128146453,37390.977,82.900002,.25874126,.12820514,.17772692,montana
2010,montana,35.435555,.50611109,.87722224,.0049999999,.0055555557,.045555554,.85090911,.248,.53818184,28872.37890909091,34290.238,84.199997,.25166667,.15333334,.18327273,montana
2011,montana,37.663139,.49911818,.8888889,.0035273368,.0070546735,.042915933,.86661643,.26902789,.55011302,30752.84551620196,35388.773,86.900002,.23515579,.1504997,.2057272,montana
2012,montana,36.533405,.50358915,.89674211,.0027609055,.0055218111,.040309221,.88495576,.28908554,.56710917,28838.72418879056,32512.654,88.699997,.22970735,.1374931,.21681416,montana
2013,montana,37.37191,.51011235,.90056181,.0078651682,.0016853933,.045505617,.86311239,.26873198,.55619597,31070.6909221902,34522.988,90,.24550562,.14382023,.21685879,montana
2014,montana,37.044197,.48453039,.90110499,.012154697,.0033149172,.038121548,.8543759,.25824964,.55738878,32615.98852223816,35684.887,91.400002,.23425414,.15801105,.21305595,montana
2015,montana,37.988823,.49098775,.92321557,.0061283344,.0075702956,.039293438,.85183483,.28348625,.56467891,36567.79357798165,39921.172,91.599998,.25847152,.13842826,.20366973,montana
2016,montana,37.41291,.49720013,.92160332,.0055997642,.011788977,.039493073,.86845124,.28145316,.57399619,37118.47227533461,40041.504,92.699997,.24521072,.1774241,.22638623,montana
2017,montana,37.791069,.49480483,.9112609,.0098286998,.0070205,.04324628,.88207716,.29751173,.57482868,38522.25712225027,40678.203,94.699997,.2471216,.22999157,.23079698,montana
2018,montana,38.312977,.49522901,.91539443,.0076335878,.0073155216,.045165394,.89102829,.30274478,.57025808,41314.34944694797,42592.113,97,.25349873,.211514,.24293323,montana
2019,montana,37.629604,.49454299,.91916782,.0085266028,.0078444751,.041950885,.89412808,.29581851,.57651246,39686.94528469751,40168.973,98.800003,.26023191,.20191322,.24332741,montana
2020,montana,37.890701,.49981475,.92256391,.0092626903,.0096331974,.031493146,.88861984,.30556899,.56949151,43976.69007263923,43976.691,100,.24268247,.21205357,.25278449,montana
2021,montana,38.733765,.49715152,.93201673,.009874668,.0068363082,.040638056,.89269966,.32778049,.54238117,45113.26310632043,43088.121,104.7,.24078998,.20760456,.25134739,montana
2022,montana,39.423828,.51276594,.90382981,.011914894,.014468085,.055319149,.89527941,.32826912,.53988063,49591.44763971785,43886.238,113,.27744681,.19854824,.25230601,montana
2023,montana,39.646179,.50834066,.88849866,.010974539,.014925373,.043020193,.89171273,.32320443,.55635357,50903.79834254143,43248.77,117.7,.27699736,.18901099,.25524861,montana
2024,montana,40.227757,.51255852,.90676886,.0055342698,.0085142618,.045977011,.89620656,.33034775,.54741836,55692.94994731296,45951.281,121.2,.26138783,.18456948,.26501581,montana
1963,nebraska,42.331776,.49299064,.98364484,.014018691,0,,,,.71325302,1878.057692307692,15915.743,11.8,,,,nebraska
1964,nebraska,44.43721,.46976745,.95348835,.046511628,0,,.45581394,.046511628,.65783131,1963.186046511628,16359.884,12,,,,nebraska
1965,nebraska,43.618484,.46445498,.95497632,.037914693,0,,.41469195,.063981041,.65609753,2019.582938388626,16553.959,12.2,,,,nebraska
1966,nebraska,43.383522,.48106059,.98579544,.010416667,0,,.44791666,.050189395,.68658179,2257.39678030303,18059.174,12.5,,,,nebraska
1967,nebraska,42.474575,.48135594,.98474574,.015254238,0,,.45423728,.059322033,.67017543,2527.718644067797,19594.719,12.9,,,,nebraska
1977,nebraska,33.300747,.49937734,.95454544,.03611457,0,.040599626,.62854826,.10137875,.64494568,6423.814274128143,27452.197,23.4,,,,nebraska
1978,nebraska,34.118565,.46747968,.97154474,.020325202,0,.066211604,.61720806,.10974539,.66130471,6769.286215978929,26862.246,25.200001,,,,nebraska
1979,nebraska,34.001335,.46000001,.98733336,.012666667,0,.075737268,.65414178,.13578138,.64991182,7465.830059777967,26663.68,28,,,,nebraska
1980,nebraska,33.398479,.49058869,.96515816,.030436523,0,.040290087,.71582735,.12384378,.6253854,8425.778006166496,26496.158,31.799999,.26351622,.039647575,.16084276,nebraska
1981,nebraska,33.141922,.49363673,.95372158,.039336674,0,.038611546,.69727546,.12008072,.63067609,9272.856205852675,26418.395,35.099998,.26108754,.054762822,.16649848,nebraska
1982,nebraska,32.791248,.47812214,.96763903,.026435735,0,.037138928,.71350366,.13321167,.61435521,10063.08454987835,26978.779,37.299999,.25934365,.046490427,.15815085,nebraska
1983,nebraska,33.200874,.47937894,.9645803,.028141679,0,.029282577,.74871135,.14175257,.63015461,10907.40786082474,28330.93,38.5,.25036389,.048034936,.17783505,nebraska
1984,nebraska,33.31818,.48023716,.9619565,.019268775,0,.038175508,.75443202,.14707814,.62770849,11260.7682206172,28011.861,40.200001,.23073122,.062252965,.17268549,nebraska
1985,nebraska,33.718159,.48765132,.96029055,.028087167,0,.034667969,.73876762,.14955071,.64313221,12359.86392811297,29711.213,41.599998,.24116223,.057627119,.16495506,nebraska
1986,nebraska,34.029083,.48163265,.96275508,.031632654,0,.03125,.74150568,.14123918,.63224518,12383.02931379081,29205.256,42.400002,.24795918,.047448978,.17388408,nebraska
1987,nebraska,32.760437,.4751491,.95377731,.035288271,0,.032402791,.76923078,.13832659,.62955463,13079.57489878543,29794.02,43.900002,.25,.067594431,.16396761,nebraska
1988,nebraska,34.268429,.48856127,.9522115,.037620742,0,.029096479,.79052198,.15865384,.66689563,14333.82898351648,31365.053,45.700001,.26893747,.061514996,.18543956,nebraska
1989,nebraska,35.271961,.48605996,.9473961,.035770647,0,.019483939,.77446216,.17140874,.62317836,15480.80777238029,32319.014,47.900002,.27617043,.063124672,.20333102,nebraska
1990,nebraska,34.043701,.47095117,.95784062,.031362467,0,.035585355,.77702701,.17905405,.60675675,16263.21824324324,32204.393,50.5,.28277636,.062724933,.17297298,nebraska
1991,nebraska,33.828728,.48518333,.95529884,.033149172,0,.026275897,.81073827,.19463088,.63020134,16683.35973154362,31717.414,52.599998,.27322954,.058764439,.17181209,nebraska
1992,nebraska,33.695843,.47237164,.94865525,.032762837,0,.022113021,.82032788,.18229508,.64065576,17090.06819672131,31531.49,54.200001,.26552567,.060146701,.17770492,nebraska
1993,nebraska,34.484997,.4661181,.94869316,.036302034,0,.034917556,.8238309,.15951313,.64958358,17850.05893657912,31989.354,55.799999,.27008712,.077444337,.16912235,nebraska
1994,nebraska,34.771282,.47282052,.93641025,.043589745,0,.02772074,.8202703,.17567568,.61216217,18443.12364864865,32186.953,57.299999,.2820513,.075384617,.18513514,nebraska
1995,nebraska,34.190926,.49640289,.95185393,.021029331,0,.031543996,.82935649,.19812003,.59797543,19354.56905278381,32860.047,58.900002,.29662424,.057553958,.14750542,nebraska
1996,nebraska,34.974957,.4913536,.94692904,.032796662,0,.05319785,.80390626,.20156249,.60468751,20781.48984375,34292.887,60.599998,.2820513,.084078714,.18906251,nebraska
1997,nebraska,35.014542,.495637,.94357187,.029668411,0,.074312463,.79249614,.18070444,.5895865,21117.41271056662,34060.344,62,.28388599,.096567772,.1891271,nebraska
1998,nebraska,35.276672,.49765533,.9460727,.024618993,0,.053034768,.81755728,.17709924,.59770989,22705.99312977099,36041.258,63,.29191092,.093200468,.18854962,nebraska
1999,nebraska,34.724564,.50309163,.94097805,.037099496,0,.063805759,.81988043,.17339313,.59491777,23965.04857997011,37212.809,64.400002,.30522767,.091062397,.17563528,nebraska
2000,nebraska,35.371529,.49537036,.94155091,.034143519,0,.085480094,.82087344,.20725389,.5714286,23955.896373057,36023.902,66.5,.29282406,.075231485,.1658031,nebraska
2001,nebraska,32.234169,.48159057,.93166423,.031811487,0,.057583854,.82197273,.22574177,.58901364,27837.10665597434,40697.523,68.400002,.30191457,.087187037,.12710506,nebraska
2002,nebraska,31.740978,.48923168,.92694992,.041036088,0,.06752789,.82197273,.23175621,.58861268,26977.06255012029,38815.918,69.5,.28521538,.10593714,.13352045,nebraska
2003,nebraska,30.953234,.48960739,.9050231,.047632795,.015300231,.088337183,.83306122,.22448979,.59387755,27263.16653061224,38344.82,71.099998,.26789838,.12009238,.12938775,nebraska
2004,nebraska,31.938171,.49433962,.90827286,.034833092,.019158199,.096081279,.81673306,.21354581,.60119522,28871.48964143426,39549.984,73,.27227867,.10362845,.12310757,nebraska
